Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6196986,SA_0000001688,COUNTRY,NZL,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2015,,,,,,,15.1 [10.9-19.8],15.11621,10.85163,19.75366,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:28+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6169105,SA_0000001688,COUNTRY,STP,AFR,YEAR,Africa,SEX,SEX_MLE,2010,,,,,,,9.3 [5.9-13.1],9.34107,5.91256,13.05282,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:33+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6178377,SA_0000001688,COUNTRY,SWE,EUR,YEAR,Europe,SEX,SEX_FMLE,2010,,,,,,,4.4 [3.0-5.9],4.41575,3.00597,5.94228,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:36+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6216768,SA_0000001688,COUNTRY,CHN,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2019,,,,,,,9.1 [5.5-12.9],9.09496,5.48503,12.88695,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:10+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6110974,SA_0000001688,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2000,,,,,,,0.7 [0.0-1.5],0.65219,0.02406,1.52247,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:15+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6168914,SA_0000001688,COUNTRY,KNA,AMR,YEAR,Americas,SEX,SEX_BTSX,2010,,,,,,,6.5 [2.9-10.2],6.46794,2.93041,10.21142,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:32+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6110956,SA_0000001688,COUNTRY,CPV,AFR,YEAR,Africa,SEX,SEX_BTSX,2000,,,,,,,4.6 [2.6-6.8],4.57175,2.64174,6.75164,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:09+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6196951,SA_0000001688,COUNTRY,MWI,AFR,YEAR,Africa,SEX,SEX_BTSX,2015,,,,,,,3.4 [1.4-5.4],3.37375,1.37725,5.38905,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:24+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6216898,SA_0000001688,COUNTRY,HRV,EUR,YEAR,Europe,SEX,SEX_BTSX,2019,,,,,,,8.5 [5.1-12.2],8.54359,5.08166,12.20494,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:11+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6159450,SA_0000001688,COUNTRY,ETH,AFR,YEAR,Africa,SEX,SEX_FMLE,2010,,,,,,,0.5 [0.1-1.0],0.50395,0.14229,0.96118,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:14+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6207507,SA_0000001688,COUNTRY,BIH,EUR,YEAR,Europe,SEX,SEX_MLE,2019,,,,,,,10.7 [6.9-14.8],10.74545,6.91245,14.76388,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:06+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6159290,SA_0000001688,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2010,,,,,,,2.0 [0.6-3.4],1.95895,0.59753,3.40085,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:38+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6207296,SA_0000001688,COUNTRY,VEN,AMR,YEAR,Americas,SEX,SEX_FMLE,2015,,,,,,,2.4 [1.6-3.4],2.41669,1.57143,3.36229,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:41+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6111046,SA_0000001688,COUNTRY,GNQ,AFR,YEAR,Africa,SEX,SEX_BTSX,2000,,,,,,,7.8 [5.2-10.3],7.75002,5.17504,10.34942,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:14+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6159264,SA_0000001688,UNREGION,753,,YEAR,,SEX,SEX_FMLE,2010,,,,,,,2.2 [1.6-2.8],2.195,1.60182,2.84515,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:56+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6130235,SA_0000001688,UNREGION,57,,YEAR,,SEX,SEX_BTSX,2005,,,,,,,1.9 [0.9-3.0],1.9055,0.91761,3.01079,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:53+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6187671,SA_0000001688,COUNTRY,HTI,AMR,YEAR,Americas,SEX,SEX_MLE,2015,,,,,,,5.2 [2.6-8.1],5.19625,2.62368,8.06652,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:17+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6149090,SA_0000001688,COUNTRY,ROU,EUR,YEAR,Europe,SEX,SEX_MLE,2005,,,,,,,29.3 [21.6-37.3],29.3264,21.58,37.33884,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:32+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6111019,SA_0000001688,COUNTRY,FRA,EUR,YEAR,Europe,SEX,SEX_BTSX,2000,,,,,,,13.7 [10.0-17.2],13.71902,10.02411,17.24068,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:15+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6169001,SA_0000001688,COUNTRY,NAM,AFR,YEAR,Africa,SEX,SEX_BTSX,2010,,,,,,,5.0 [2.8-7.3],4.95945,2.84574,7.26105,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:27+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6130262,SA_0000001688,REGION,AFR,,YEAR,,SEX,SEX_BTSX,2005,,,,,,,5.4 [4.7-6.1],5.35563,4.67711,6.05076,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:42+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6168952,SA_0000001688,COUNTRY,LVA,EUR,YEAR,Europe,SEX,SEX_MLE,2010,,,,,,,18.2 [12.0-24.3],18.24929,11.96336,24.34348,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:23+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6168849,SA_0000001688,COUNTRY,GTM,AMR,YEAR,Americas,SEX,SEX_FMLE,2010,,,,,,,0.8 [0.3-1.3],0.80185,0.32016,1.33877,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:17+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6100436,SA_0000001688,UNREGION,18,,YEAR,,SEX,SEX_FMLE,2000,,,,,,,3.0 [2.1-4.0],3.04991,2.12864,4.04863,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:51+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6120533,SA_0000001688,UNREGION,145,,YEAR,,SEX,SEX_FMLE,2005,,,,,,,0.5 [0.4-0.7],0.51607,0.37213,0.69656,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:54+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6120151,SA_0000001688,COUNTRY,SLV,AMR,YEAR,Americas,SEX,SEX_MLE,2000,,,,,,,5.3 [2.7-8.3],5.30202,2.70765,8.30932,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:13+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6140168,SA_0000001688,COUNTRY,MOZ,AFR,YEAR,Africa,SEX,SEX_FMLE,2005,,,,,,,0.3 [0.1-0.7],0.34939,0.06788,0.70564,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:26+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6226257,SA_0000001688,COUNTRY,SLE,AFR,YEAR,Africa,SEX,SEX_MLE,2019,,,,,,,0.5 [0.0-1.4],0.46519,0.00113,1.43203,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:34+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6130401,SA_0000001688,COUNTRY,DEU,EUR,YEAR,Europe,SEX,SEX_FMLE,2005,,,,,,,5.8 [4.3-7.4],5.84154,4.34726,7.40883,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:16+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6140083,SA_0000001688,COUNTRY,KAZ,EUR,YEAR,Europe,SEX,SEX_BTSX,2005,,,,,,,7.4 [4.9-9.9],7.4132,4.86784,9.86746,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:20+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6226281,SA_0000001688,COUNTRY,SWE,EUR,YEAR,Europe,SEX,SEX_MLE,2019,,,,,,,14.4 [9.6-19.3],14.41696,9.63305,19.31835,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:36+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6226258,SA_0000001688,COUNTRY,SLV,AMR,YEAR,Americas,SEX,SEX_BTSX,2019,,,,,,,3.3 [1.6-4.9],3.28108,1.64208,4.93039,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:13+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6111035,SA_0000001688,COUNTRY,GHA,AFR,YEAR,Africa,SEX,SEX_FMLE,2000,,,,,,,2.2 [1.1-3.3],2.15831,1.08438,3.32417,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:16+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6100508,SA_0000001688,UNREGION,747,,YEAR,,SEX,SEX_FMLE,2000,,,,,,,0.3 [0.2-0.4],0.32156,0.23687,0.43273,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:56+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6100406,SA_0000001688,UNREGION,14,,YEAR,,SEX,SEX_FMLE,2000,,,,,,,1.7 [1.5-2.0],1.7258,1.45132,2.03278,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:51+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6187589,SA_0000001688,COUNTRY,DZA,AFR,YEAR,Africa,SEX,SEX_FMLE,2015,,,,,,,0.1 [0.0-0.3],0.13844,0.0056,0.32507,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:03+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6149231,SA_0000001688,UNREGION,11,,YEAR,,SEX,SEX_MLE,2010,,,,,,,7.0 [5.1-9.2],7.03291,5.06936,9.1788,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:50+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6187639,SA_0000001688,COUNTRY,GIN,AFR,YEAR,Africa,SEX,SEX_BTSX,2015,,,,,,,0.5 [0.0-1.2],0.49733,0.00943,1.2389,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:17+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6100489,SA_0000001688,UNREGION,54,,YEAR,,SEX,SEX_BTSX,2000,,,,,,,2.1 [1.0-3.4],2.10001,1.02337,3.38116,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:53+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6207361,SA_0000001688,UNREGION,19,,YEAR,,SEX,SEX_BTSX,2019,,,,,,,7.5 [6.3-8.7],7.50904,6.3268,8.70194,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:51+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6216834,SA_0000001688,COUNTRY,ERI,AFR,YEAR,Africa,SEX,SEX_MLE,2019,,,,,,,2.1 [0.4-4.2],2.14517,0.44366,4.21929,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:14+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6149216,SA_0000001688,COUNTRY,WSM,WPR,YEAR,Western Pacific,SEX,SEX_MLE,2005,,,,,,,6.3 [3.1-9.7],6.26928,3.0983,9.72784,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:41+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6207477,SA_0000001688,COUNTRY,AUT,EUR,YEAR,Europe,SEX,SEX_MLE,2019,,,,,,,18.8 [14.0-23.9],18.80739,13.98036,23.91342,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:04+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6226210,SA_0000001688,COUNTRY,PNG,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2019,,,,,,,1.7 [0.5-3.0],1.69582,0.51528,3.02879,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:30+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6216896,SA_0000001688,COUNTRY,HND,AMR,YEAR,Americas,SEX,SEX_FMLE,2019,,,,,,,1.2 [0.6-1.9],1.21601,0.59959,1.91548,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:18+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6169051,SA_0000001688,COUNTRY,POL,EUR,YEAR,Europe,SEX,SEX_MLE,2010,,,,,,,18.1 [12.8-23.6],18.10182,12.78736,23.604,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:31+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6130297,SA_0000001688,COUNTRY,AZE,EUR,YEAR,Europe,SEX,SEX_MLE,2005,,,,,,,3.2 [0.7-6.3],3.2402,0.74619,6.27988,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:04+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6130382,SA_0000001688,COUNTRY,COM,AFR,YEAR,Africa,SEX,SEX_BTSX,2005,,,,,,,0.4 [0.0-1.1],0.43136,0.01307,1.11731,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:10+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6100562,SA_0000001688,COUNTRY,BEL,EUR,YEAR,Europe,SEX,SEX_FMLE,2000,,,,,,,5.2 [3.7-6.7],5.15116,3.71459,6.65306,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:06+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6168874,SA_0000001688,COUNTRY,IRL,EUR,YEAR,Europe,SEX,SEX_MLE,2010,,,,,,,18.9 [14.0-24.0],18.87609,13.9702,24.03188,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:19+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6149079,SA_0000001688,COUNTRY,PRT,EUR,YEAR,Europe,SEX,SEX_BTSX,2005,,,,,,,12.2 [8.8-15.6],12.17916,8.84808,15.56685,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:31+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6159477,SA_0000001688,COUNTRY,GHA,AFR,YEAR,Africa,SEX,SEX_FMLE,2010,,,,,,,2.2 [1.1-3.3],2.16981,1.059,3.28325,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:16+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6178604,SA_0000001688,COUNTRY,AND,EUR,YEAR,Europe,SEX,SEX_BTSX,2015,,,,,,,10.8 [7.7-13.9],10.76055,7.66709,13.89879,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:03+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6149294,SA_0000001688,UNREGION,35,,YEAR,,SEX,SEX_MLE,2010,,,,,,,5.4 [4.3-6.6],5.38244,4.28406,6.60656,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:52+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6207382,SA_0000001688,UNREGION,34,,YEAR,,SEX,SEX_BTSX,2019,,,,,,,3.7 [2.0-5.5],3.67421,1.98096,5.48205,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:52+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6100409,SA_0000001688,UNREGION,142,,YEAR,,SEX,SEX_FMLE,2000,,,,,,,1.1 [0.8-1.5],1.1192,0.83253,1.45352,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:53+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6187705,SA_0000001688,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,SEX_BTSX,2015,,,,,,,6.7 [4.4-9.1],6.71821,4.44462,9.09239,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:20+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3352915,SA_0000001688,GLOBAL,GLOBAL,,YEAR,,SEX,SEX_BTSX,2005,,,,,,,5.0 [4.5-5.6],5.00645,4.48207,5.58997,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:02+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6207393,SA_0000001688,UNREGION,419,,YEAR,,SEX,SEX_MLE,2019,,,,,,,9.9 [8.3-11.7],9.94485,8.2996,11.72725,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:55+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6110919,SA_0000001688,COUNTRY,BWA,AFR,YEAR,Africa,SEX,SEX_MLE,2000,,,,,,,11.9 [7.7-16.4],11.91427,7.70083,16.40561,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:07+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6111001,SA_0000001688,COUNTRY,ESP,EUR,YEAR,Europe,SEX,SEX_BTSX,2000,,,,,,,11.7 [8.5-14.8],11.66679,8.48247,14.75411,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:35+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6207313,SA_0000001688,COUNTRY,ZAF,AFR,YEAR,Africa,SEX,SEX_BTSX,2015,,,,,,,8.9 [6.1-11.9],8.88007,6.11728,11.86818,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:35+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6149277,SA_0000001688,UNREGION,202,,YEAR,,SEX,SEX_BTSX,2010,,,,,,,4.9 [4.3-5.6],4.91911,4.33831,5.56167,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:55+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6207469,SA_0000001688,COUNTRY,ATG,AMR,YEAR,Americas,SEX,SEX_BTSX,2019,,,,,,,8.5 [4.6-12.5],8.51359,4.6076,12.53533,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:03+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6130213,SA_0000001688,UNREGION,432,,YEAR,,SEX,SEX_MLE,2005,,,,,,,6.6 [5.9-7.5],6.63507,5.92561,7.49766,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:55+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6216968,SA_0000001688,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2019,,,,,,,0.4 [0.1-0.8],0.4015,0.11298,0.76295,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:22+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6207542,SA_0000001688,COUNTRY,CHL,AMR,YEAR,Americas,SEX,SEX_FMLE,2019,,,,,,,3.1 [2.1-4.3],3.08514,2.05457,4.28578,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:10+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6159259,SA_0000001688,UNREGION,722,,YEAR,,SEX,SEX_MLE,2010,,,,,,,6.7 [5.6-8.0],6.71574,5.57266,7.98287,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:56+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6178367,SA_0000001688,COUNTRY,SUR,AMR,YEAR,Americas,SEX,SEX_BTSX,2010,,,,,,,5.7 [3.5-7.9],5.70046,3.54698,7.93297,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:36+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6169076,SA_0000001688,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_BTSX,2010,,,,,,,0.0 [0.0-0.2],0.04509,0.0,0.17044,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:36+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6149307,SA_0000001688,UNREGION,513,,YEAR,,SEX,SEX_BTSX,2010,,,,,,,10.9 [9.9-12.0],10.91513,9.90731,12.00244,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:55+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6100477,SA_0000001688,UNREGION,513,,YEAR,,SEX,SEX_BTSX,2000,,,,,,,11.4 [10.4-12.5],11.3772,10.35842,12.50997,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:55+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6149125,SA_0000001688,COUNTRY,STP,AFR,YEAR,Africa,SEX,SEX_FMLE,2005,,,,,,,3.2 [2.1-4.4],3.20818,2.08916,4.36934,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:33+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6120106,SA_0000001688,COUNTRY,POL,EUR,YEAR,Europe,SEX,SEX_MLE,2000,,,,,,,15.4 [10.3-20.7],15.44478,10.33131,20.67699,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:31+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6149064,SA_0000001688,COUNTRY,PER,AMR,YEAR,Americas,SEX,SEX_BTSX,2005,,,,,,,6.2 [3.6-8.7],6.17756,3.62685,8.71729,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:30+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6187645,SA_0000001688,COUNTRY,GNB,AFR,YEAR,Africa,SEX,SEX_BTSX,2015,,,,,,,4.0 [2.1-6.0],3.98813,2.06076,5.95465,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:31+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6196904,SA_0000001688,COUNTRY,LUX,EUR,YEAR,Europe,SEX,SEX_FMLE,2015,,,,,,,5.5 [3.8-7.8],5.52763,3.82901,7.81331,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:23+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6197013,SA_0000001688,COUNTRY,PRT,EUR,YEAR,Europe,SEX,SEX_MLE,2015,,,,,,,17.0 [12.0-22.1],17.01867,12.01224,22.05314,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:31+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6207395,SA_0000001688,UNREGION,432,,YEAR,,SEX,SEX_FMLE,2019,,,,,,,1.4 [1.2-1.7],1.44511,1.24254,1.66306,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:55+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6187487,SA_0000001688,COUNTRY,BGR,EUR,YEAR,Europe,SEX,SEX_FMLE,2015,,,,,,,4.7 [3.4-6.1],4.70635,3.36603,6.14635,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:08+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6139275,SA_0000001688,COUNTRY,HTI,AMR,YEAR,Americas,SEX,SEX_MLE,2005,,,,,,,6.4 [3.5-9.5],6.44448,3.50367,9.49133,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:17+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6139260,SA_0000001688,COUNTRY,GRD,AMR,YEAR,Americas,SEX,SEX_MLE,2005,,,,,,,12.6 [7.9-17.4],12.57453,7.94816,17.44419,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:17+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6130385,SA_0000001688,COUNTRY,CPV,AFR,YEAR,Africa,SEX,SEX_BTSX,2005,,,,,,,5.1 [2.9-7.4],5.10052,2.94431,7.38872,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:09+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6100493,SA_0000001688,UNREGION,543,,YEAR,,SEX,SEX_FMLE,2000,,,,,,,0.7 [0.4-1.1],0.73498,0.39593,1.14456,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:56+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6226222,SA_0000001688,COUNTRY,PRY,AMR,YEAR,Americas,SEX,SEX_BTSX,2019,,,,,,,5.6 [3.5-7.9],5.60061,3.45733,7.89552,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:23:30+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6178519,SA_0000001688,UNREGION,202,,YEAR,,SEX,SEX_MLE,2015,,,,,,,8.0 [7.0-9.1],7.97837,6.98425,9.05161,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:55+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
